id,price,accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,instant_bookable,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,n_amenities,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming
944560635273309055,56.0,1,1.0,1.0,1.0,Saatlen,Private room,Private room in home,7,47.40986,8.56804,1,15,18,18,15,5,0,0.57,1,81.0,80.0,2.0,6,0,5.0,4.93,4.87,4.93,5.0,4.67,4.93,10,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,21,496,0,0,0,1,0,0,0,0,0,0,0,1
944841423325467645,148.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire serviced apartment,1,47.3804858,8.5257857,23,53,83,329,258,128,6,10.25,0,90.0,100.0,1.0,3,1,4.56,4.66,4.75,4.87,4.71,4.28,4.41,43,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,43,347,0,0,0,1,0,0,0,0,0,0,0,0
945531834722531602,225.0,2,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,2,47.37255,8.55616,29,59,89,269,8,4,0,0.3,0,88.0,56.0,3.0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,28,263,0,0,1,1,0,0,1,0,1,0,1,1
946438405463826389,164.0,3,2.0,1.0,2.0,Seebach,Entire home/apt,Entire rental unit,2,47.417834316753,8.558950950255658,10,10,10,10,25,25,6,4.9,0,100.0,100.0,1.0,1,0,5.0,5.0,4.96,4.96,5.0,4.8,4.96,29,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,48,472,0,0,1,1,0,0,0,0,0,1,1,1
947722797333998357,215.0,2,1.0,1.0,1.0,Wollishofen,Entire home/apt,Entire rental unit,30,47.34072339999999,8.5183228,0,0,0,185,1,0,0,0.04,0,100.0,99.0,3.0,214,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,50,305,0,0,0,1,0,0,0,0,0,0,0,0
949041533926047334,135.0,2,1.0,1.0,1.0,Seefeld,Entire home/apt,Entire rental unit,5,47.36076,8.55026,0,27,57,57,1,0,0,0.04,0,100.0,100.0,3.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,31,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,28,236,0,0,1,0,0,0,1,0,0,0,0,0
950418440252207652,102.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,15,47.37573,8.53386,0,3,33,33,16,1,0,0.62,0,50.0,24.0,3.0,1,0,4.63,4.75,4.75,4.56,4.75,4.88,4.69,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,492,0,0,0,1,0,0,0,1,0,0,1,1
950434633264714802,136.0,4,1.0,1.0,2.0,Oerlikon,Entire home/apt,Entire rental unit,2,47.4051891,8.5488198,10,25,36,269,111,51,2,4.33,1,100.0,100.0,1.0,4,1,4.9,4.9,4.95,4.88,4.95,4.85,4.8,58,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,46,421,0,1,1,1,1,1,0,0,1,0,1,0
951987963732341575,113.0,2,1.0,1.0,1.0,Hottingen,Entire home/apt,Entire rental unit,4,47.3667443,8.5623196,15,31,58,58,37,9,1,1.42,1,88.0,84.0,3.0,1,0,4.84,4.84,4.86,4.97,4.84,4.84,4.68,24,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,32,469,0,0,1,0,0,0,1,0,1,0,1,1
952200432276378977,99.0,1,1.0,2.0,1.0,Schwamendingen-Mitte,Private room,Private room in rental unit,1,47.40502,8.57565,29,59,89,89,4,0,0,0.15,0,,,,1,0,4.75,5.0,4.75,4.5,5.0,4.25,4.75,41,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,44,500,0,0,1,0,0,0,0,0,0,0,1,1
954365190238047155,95.0,2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37933,8.50588,22,52,71,71,67,32,1,2.73,1,100.0,100.0,1.0,23,1,4.85,4.91,4.9,4.96,4.94,4.63,4.73,22,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,36,423,0,0,0,0,0,0,0,0,0,0,0,0
955912118776625536,252.0,4,2.0,1.5,2.0,Weinegg,Entire home/apt,Entire rental unit,30,47.35047,8.56512,27,57,87,267,0,0,0,,0,60.0,12.0,3.0,5,0,,,,,,,,41,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,25,108,0,0,0,0,1,0,0,0,0,0,0,0
959239097381194889,189.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,3,47.37513,8.52892,16,21,21,21,39,17,1,1.6,0,100.0,68.0,2.0,1,0,4.85,4.95,4.95,4.74,4.9,4.9,4.85,44,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,31,368,0,0,1,1,1,0,1,1,0,1,0,1
959412686105659157,135.0,2,1.0,1.0,1.0,Werd,Private room,Private room in rental unit,1,47.3738125,8.5259129,29,59,89,89,4,1,0,0.16,0,0.0,0.0,4.0,1,0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,40,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,26,457,0,0,1,0,0,0,1,0,1,1,0,0
959868847871773494,260.0,5,3.0,2.0,2.0,Altstetten,Entire home/apt,Entire townhouse,2,47.38084,8.49989,0,0,0,63,0,0,0,,0,95.0,80.0,1.0,460,0,,,,,,,,62,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,33,425,0,0,1,0,0,0,0,0,1,0,0,0
960535241086478575,99.0,2,1.0,1.0,1.0,Affoltern,Private room,Private room in rental unit,1,47.4207529,8.5067734,29,59,89,89,3,1,0,0.2,0,100.0,33.0,1.0,1,0,5.0,4.67,5.0,5.0,5.0,4.67,5.0,11,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,486,0,0,0,0,0,0,0,0,0,0,0,0
960588291607199649,84.0,2,1.0,1.0,1.0,Altstetten,Private room,Private room in rental unit,1,47.38624,8.49573,30,60,90,180,0,0,0,,0,0.0,0.0,4.0,2,0,,,,,,,,22,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
960882104773669135,280.0,4,2.0,2.0,2.0,Wollishofen,Entire home/apt,Entire condo,10,47.3394827,8.5177101,23,53,83,118,6,0,0,0.4,0,,50.0,,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,50,498,1,1,1,0,0,0,0,1,1,0,1,0
961533976447324358,60.0,1,1.0,1.5,1.0,Witikon,Private room,Private room in rental unit,58,47.35846,8.59982,14,44,74,164,1,0,0,0.04,0,89.0,75.0,2.0,25,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,34,441,0,0,0,0,0,0,0,0,1,0,1,1
963113252638375359,127.0,4,2.0,1.0,2.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,3,47.36927,8.51354,0,0,1,21,5,3,0,0.2,0,100.0,28.0,2.0,2,0,4.8,5.0,4.8,5.0,5.0,5.0,4.8,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,29,59,0,0,1,1,0,0,0,0,0,0,0,0
965025426678599412,133.0,4,2.0,1.0,2.0,Sihlfeld,Entire home/apt,Entire rental unit,7,47.3727307,8.516182,22,41,71,71,1,0,0,0.05,0,80.0,74.0,1.0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,272,0,0,1,0,1,0,1,0,1,0,1,0
965132414975083661,279.0,2,1.0,1.0,1.0,Enge,Entire home/apt,Room in aparthotel,1,47.3638753,8.5324045,25,55,85,358,0,0,0,,0,90.0,100.0,1.0,5,1,,,,,,,,37,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,41,441,0,0,0,0,0,0,0,0,0,0,0,0
965772161413387964,130.0,2,1.0,1.5,1.0,Enge,Private room,Private room in rental unit,1,47.36518,8.53127,10,20,39,119,2,0,0,0.08,0,100.0,77.0,2.0,11,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,18,353,0,0,0,0,1,0,1,0,0,0,0,0
965777574152812653,113.0,3,1.0,1.0,2.0,Rathaus,Entire home/apt,Entire rental unit,2,47.37092,8.54422,8,31,56,318,78,35,3,3.18,0,97.0,100.0,1.0,109,1,4.53,4.64,4.58,4.81,4.62,4.88,4.33,26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,43,249,0,0,0,1,0,0,0,0,0,0,1,0
965794941111908198,292.0,2,1.0,1.0,1.0,Enge,Entire home/apt,Entire serviced apartment,1,47.3638753,8.5324045,30,60,90,363,4,3,0,0.23,0,90.0,100.0,1.0,5,1,4.25,4.75,4.5,5.0,5.0,4.5,4.25,36,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,30,340,0,0,0,0,0,0,0,0,0,0,0,0
965832114596870590,348.0,2,1.0,1.0,1.0,Enge,Entire home/apt,Room in aparthotel,1,47.3638753,8.5324045,27,55,85,358,0,0,0,,0,90.0,100.0,1.0,5,1,,,,,,,,39,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,42,418,0,0,0,1,0,0,0,0,0,0,0,0
965873553938384244,375.0,4,2.0,1.0,2.0,Seefeld,Entire home/apt,Entire rental unit,3,47.36098,8.55091,0,0,5,5,1,1,0,0.11,0,100.0,60.0,1.0,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,30,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,34,509,0,0,0,0,0,0,1,0,0,0,1,1
967300257433800192,74.0,2,1.0,1.0,1.0,Altstetten,Private room,Private room in rental unit,3,47.3849207,8.4971809,1,10,17,172,130,56,4,5.25,1,100.0,82.0,2.0,1,0,4.99,4.97,4.98,4.95,4.98,4.85,4.95,20,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,415,0,0,1,0,0,0,0,0,0,0,0,0
968140127355797941,100.0,2,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,20,47.40232270000001,8.5325168,15,22,22,22,2,0,0,0.13,0,,,,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,27,210,0,0,0,0,0,0,0,0,1,0,0,1
968602908824777357,412.0,2,1.0,1.0,1.0,Enge,Entire home/apt,Entire serviced apartment,1,47.3638753,8.5324045,30,60,90,363,1,0,0,0.08,0,90.0,100.0,1.0,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,47,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,45,422,0,0,0,0,1,0,0,0,0,0,0,0
968692154385492406,529.0,4,1.0,2.0,2.0,Enge,Entire home/apt,Entire serviced apartment,1,47.3638753,8.5324045,20,49,75,329,0,0,0,,0,90.0,100.0,1.0,5,1,,,,,,,,39,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,40,442,1,0,0,0,0,0,0,0,0,0,0,0
970706346582006969,115.0,1,1.0,1.5,1.0,Enge,Private room,Private room in rental unit,1,47.36538,8.52906,10,20,39,119,1,0,0,0.04,0,100.0,77.0,2.0,11,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,18,352,0,0,0,0,1,0,1,0,0,0,0,0
970719759680234618,105.0,1,1.0,1.5,1.0,Enge,Private room,Private room in rental unit,1,47.36698,8.53091,10,20,39,209,4,0,0,0.16,0,100.0,77.0,2.0,11,0,5.0,4.75,5.0,5.0,5.0,5.0,4.5,39,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,18,357,0,0,0,0,1,0,1,0,0,0,0,0
970725830571687661,339.0,5,3.0,1.5,3.0,Enge,Entire home/apt,Entire rental unit,1,47.36712,8.53038,10,20,34,118,137,71,3,6.08,0,100.0,77.0,2.0,11,0,4.92,4.91,4.95,4.88,4.94,4.91,4.83,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,23,357,0,0,0,0,1,0,1,0,0,0,0,0
970914111501499095,264.0,4,2.0,2.0,2.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.36207,8.50419,0,0,0,248,1,0,0,0.05,0,100.0,99.0,3.0,214,1,3.0,5.0,5.0,1.0,3.0,5.0,5.0,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,50,226,0,0,0,0,0,0,0,0,0,0,0,0
971044998969142150,189.0,2,1.0,1.5,1.0,Gewerbeschule,Entire home/apt,Entire rental unit,3,47.38261,8.52876,30,60,90,270,1,0,0,0.07,0,,,,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,39,195,0,0,0,0,0,0,1,0,0,0,0,0
972138808238792311,90.0,2,1.0,1.0,1.0,Wipkingen,Entire home/apt,Entire rental unit,1,47.3949696,8.518276799999999,0,6,16,16,4,3,0,0.27,0,80.0,50.0,3.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,49,232,0,0,0,0,0,0,0,1,1,0,0,0
973345225480743807,66.0,2,1.0,1.0,1.0,Fluntern,Entire home/apt,Entire rental unit,25,47.37788,8.5587,0,0,12,192,16,8,1,0.65,0,90.0,64.0,2.0,3,0,4.63,4.63,4.63,4.75,4.88,4.81,4.38,25,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,32,515,0,0,1,0,0,0,0,0,0,0,0,0
973696443380646164,270.0,2,1.0,1.0,1.0,Seefeld,Entire home/apt,Entire rental unit,30,47.3553627,8.555890699999999,0,0,0,249,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,37,221,0,0,0,0,0,0,1,0,0,0,0,0
973822277845094114,165.0,2,0.0,1.0,1.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,0,0,0,14,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,278,0,0,0,1,0,0,0,0,0,0,0,0
973822654428808574,224.0,4,2.0,2.0,2.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,1,1,1,258,2,0,0,0.09,0,100.0,99.0,3.0,214,1,3.5,3.5,3.5,3.0,3.5,4.5,3.5,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,226,0,0,0,0,0,0,0,0,0,0,0,0
973824793228228642,136.0,2,0.0,1.0,1.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,0,0,0,248,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,28,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,50,222,0,0,0,1,0,0,0,0,0,0,0,0
973825111816271646,267.0,4,2.0,2.0,2.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,28,58,88,363,1,0,0,0.05,0,100.0,99.0,3.0,214,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,287,0,0,0,1,0,0,0,0,0,0,0,0
973825477658390268,299.0,2,0.0,1.0,1.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,0,0,0,121,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,219,0,0,0,0,0,0,0,0,0,0,0,1
973826160401831401,203.0,2,1.0,1.0,1.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,0,0,0,98,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,50,289,0,0,0,0,0,0,0,0,0,0,0,0
974095777324733833,220.0,2,1.0,1.0,1.0,Hirslanden,Entire home/apt,Entire rental unit,2,47.36269,8.56214,29,59,89,269,0,0,0,,0,,,,2,0,,,,,,,,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
975242261185836482,100.0,2,1.0,1.0,1.0,Weinegg,Entire home/apt,Entire rental unit,1,47.36124,8.56048,20,50,80,165,14,8,2,0.59,0,97.0,100.0,1.0,109,1,4.64,4.79,4.86,4.57,4.86,4.71,4.71,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,34,391,0,0,1,0,0,0,1,0,0,0,0,0
976708124121149704,136.0,2,1.0,1.0,1.0,Rathaus,Private room,Private room in rental unit,3,47.37259,8.54486,29,59,89,89,0,0,0,,0,0.0,0.0,4.0,1,0,,,,,,,,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
977471916472716735,142.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire condo,1,47.3754743,8.5289319,1,1,1,1,15,8,2,0.61,0,100.0,100.0,1.0,1,0,4.6,4.73,4.6,4.87,5.0,4.73,4.67,34,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,19,270,0,0,0,0,0,0,0,0,0,0,1,0
977516314659058205,160.0,2,1.0,2.0,1.0,Hard,Entire home/apt,Entire rental unit,1,47.38094201060214,8.506645524957444,0,0,0,145,0,0,0,,0,100.0,0.0,3.0,21,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,234,0,0,0,0,0,0,1,0,0,0,0,0
978933502539684194,392.0,2,1.0,2.0,1.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,0,0,7,282,1,0,0,0.05,0,100.0,99.0,3.0,214,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,271,0,0,0,0,0,0,0,0,0,0,0,1
978933830747853849,264.0,4,2.0,2.0,2.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.36207,8.50419,0,27,57,332,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,273,0,0,0,0,0,0,0,0,0,0,0,0
978934193816991598,199.0,2,1.0,1.0,1.0,Friesenberg,Entire home/apt,Entire rental unit,30,47.3620715,8.504189100000001,0,1,1,242,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,47,270,0,0,0,0,0,0,0,0,0,0,1,0
979812162034353530,126.0,4,3.0,2.5,3.0,Weinegg,Entire home/apt,Entire rental unit,2,47.36056,8.5602,12,39,69,154,50,21,1,2.07,0,97.0,100.0,1.0,109,1,4.8,4.86,4.84,4.72,4.86,4.68,4.56,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,38,500,0,0,1,0,0,0,0,0,0,0,0,0
980245591651988920,341.0,2,1.0,1.0,2.0,Lindenhof,Entire home/apt,Entire rental unit,3,47.3729366,8.5397999,22,52,76,338,43,18,3,1.82,1,100.0,100.0,1.0,1,0,4.93,4.95,4.98,4.93,4.98,4.98,4.86,26,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0
980402165513408092,213.0,3,1.0,1.0,2.0,Weinegg,Entire home/apt,Entire condo,2,47.36369,8.55465,0,25,55,330,20,14,1,1.38,0,,,,1,1,4.85,4.9,5.0,4.9,4.95,4.85,4.65,33,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,9,150,0,0,0,0,0,0,1,0,0,0,0,0
980991695704452564,101.0,5,2.0,1.0,2.0,Seebach,Entire home/apt,Entire rental unit,2,47.41654,8.54688,27,57,83,83,16,7,1,0.68,0,97.0,100.0,1.0,109,1,4.06,4.31,4.38,4.81,4.63,4.19,4.19,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,34,337,0,0,1,0,0,0,0,0,0,0,0,1
981628303230540122,62.0,2,1.0,1.5,1.0,Witikon,Private room,Private room in rental unit,28,47.35716,8.60037,0,0,0,145,7,4,0,0.38,0,89.0,75.0,2.0,25,0,4.71,4.57,4.43,4.57,4.86,4.57,4.14,22,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,53,0,0,0,0,0,0,0,0,1,0,1,0
982286341931169722,93.0,2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire serviced apartment,1,47.3750137,8.515848499999999,11,41,71,346,18,16,3,1.24,0,100.0,100.0,1.0,79,0,4.22,4.22,4.0,4.67,4.67,4.78,4.17,39,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,48,317,0,1,0,1,0,0,0,0,0,0,0,1
983111136001177867,95.0,2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire serviced apartment,1,47.3750137,8.515848499999999,0,0,28,303,29,17,2,1.35,0,100.0,100.0,1.0,79,0,4.62,4.55,4.66,4.76,4.79,4.79,4.45,40,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,48,493,0,1,0,1,0,0,0,0,0,0,0,1
983863580177679534,145.0,2,1.0,1.0,1.0,Oberstrass,Entire home/apt,Entire rental unit,5,47.383649222013055,8.55083663671952,7,16,34,96,48,22,0,2.01,1,100.0,97.0,2.0,3,0,4.85,4.79,4.81,4.9,4.69,4.88,4.65,24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,19,484,0,0,0,0,0,1,0,0,1,0,0,1
986894241638340320,139.0,2,1.0,1.0,1.0,Gewerbeschule,Entire home/apt,Entire rental unit,2,47.38329488735247,8.534040701824953,24,36,36,36,18,18,4,1.48,0,100.0,94.0,2.0,1,0,4.89,4.89,4.78,4.78,4.89,4.89,4.44,30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,29,377,0,0,0,0,0,0,1,0,0,0,0,1
987599465382868246,163.0,2,1.0,1.5,1.0,Langstrasse,Entire home/apt,Entire rental unit,30,47.38085,8.52492,1,20,50,84,1,0,0,0.07,1,100.0,78.0,1.0,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,29,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,35,403,0,0,0,0,1,0,0,0,1,0,0,1
987716165066422948,170.0,2,1.0,1.0,0.0,Seebach,Entire home/apt,Entire rental unit,7,47.417177047362514,8.548191751301072,0,0,0,86,2,0,0,0.08,0,,,,1,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,22,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,47,482,0,0,0,0,0,0,0,0,1,0,0,1
